FILING YEAR,LAST NAME,FIRST NAME,LOBBYIST MIDDLE INITIAL,CLIENT,COMPENSATION,FILING PERIOD
2011,Stubblefield,Carol,,"Wal-Mart Stores, Inc.",$0.00,2
2011,Stubblefield,Carol,,Northwestern Memorial Hospital,$0.00,2
2011,Stubblefield,Carol,,St. Bernard Hospital,$0.00,2
2011,Stubblefield,Carol,,New South Partners LLC,$0.00,2
2011,Stubblefield,Carol,,JK Equities LLC,$0.00,2
2011,Stubblefield,Carol,,Near North Health Services Corp,$0.00,2
2011,Sublett,Jeanette,,Ancona Montessori School,$0.00,2
2011,Sublett,Jeanette,,St Luke Church of God in Christ,$0.00,2
2011,Sublett,Jeanette,,Chicago Board of Education,$0.00,2
2011,Sublett,Jeanette,,Public Building Commission of Chicago,$0.00,2
2011,Sublett,Jeanette,,Metropolitan Pier and Exposition Authority,$0.00,2
2011,Suffredin,Lawrence,J,Museums in the Park,$1000.00,2
2011,Suffredin,Thomas,M,Museums in the Park,$1000.00,2
2011,Sullins,Pamela,,Supervalu d%2fb%2fa Jewel-Osco and Save-a-Lot,$1000.00,2
2011,Sullivan,Richard,L,"Westfield Concession Management, Inc.",$0.00,2
2011,Sutton,Michael,,Infrastructure Engineering Inc.,$0.00,2
2011,Swilley,Baxter,B,Chicago Taxicab Operators Assoc.,$16000.00,2
2011,Sylvan,David,J,"KeyBanc Capital Markets, Inc",$1000.00,2
2011,Taylor,Timothy,A,Electrical Contractors Assn. of City of Chicago,$500.00,2
2011,Teele,Terry,W,Roundy's,$1000.00,2
2011,Teele,Terry,W,AE Com,$1000.00,2
2011,Terman,James ,L,Clean Energy Fuels Corp.,$8000.00,2
2011,Theisen,John,,3 Diamnod Development,$500.00,2
2011,Theisen,John,,New Pisgah Baptist Church,$1000.00,2
2011,Theisen,John,,"New Moms, Inc",$1000.00,2
2011,Theisen,John,,Brownlow Benton Salvation Army & Works Development,$500.00,2
2011,Theisen,John,,Alexian Brothers,$1000.00,2
2011,Thompson,William,K,Morgan Keegan & Co. Inc,$0.00,2
2011,Tinucci,Margaret ,M,3 Diamnod Development,$500.00,2
2011,Tinucci,Margaret ,M,New Pisgah Baptist Church,$1000.00,2
2011,Tinucci,Margaret ,M,"New Moms, Inc",$1000.00,2
2011,Tinucci,Margaret ,M,Brownlow Benton Salvation Army & Works Development,$500.00,2
2011,Tinucci,Margaret ,M,"Mark IV Realty Group, Inc",$1000.00,2
2011,Tinucci,Margaret ,M,"KJ Manor, LLC-",$500.00,2
2011,Tragesser,O. Kate,,"Hernandez Mechanical, Inc",$1000.00,2
2011,Triche,Tanya,,IL Retail Merchants Assoc.,$16000.00,2
2011,Tristan,Homero,,United Neighborhood Organization,$0.00,2
2011,Tristan,Homero,,Juan More & Gustavo Mora d%2fb%2fa Delicias Ice Cream,$2000.00,2
2011,Tristan,Homero,,"North Coast Music, LLC",$1375.00,2
2011,Tristan,Homero,,"Alnemer, Nabil",$0.00,2
2011,Tristan,Homero,,EMCO Development Co,$2323.00,2
2011,Tristan,Homero,,Chicago Industrial Catalytic Ltd,$733.00,2
2011,Tristan,Homero,,"Sun Dome, Inc",$0.00,2
2011,Tristan,Homero,,The Mid,$0.00,2
2011,Tristan,Homero,,"Popoca, Jose",$1659.00,2
2011,Turley,Charles,,KPMG LLP,$1000.00,2
2011,Vaughn,Margaret,A,Northern IL Fire Sprinkler Advisory Board,$5000.00,2
2011,Vebber,John,H,Clear Channel Outdoor,$0.00,2
2011,Verch,Scott,,"US Bancorp Investments, Inc",$1000.00,2
2011,Verch,Scott,,US Bank Municipal Securities Group,$1000.00,2
2011,Vite,David,F,Illinois Retail Merchants Association,$10000.00,2
2011,Wahba,Sadek,,Chicago Parking Meters LLC,$0.00,2
2011,Wallace,Steven,A,US Bank Municipal Securities Group,$1000.00,2
2011,Wallace,Steven,A,"US Bancorp Investments, Inc",$1000.00,2
2011,Wallace ,Edward,C,"JCDecaux Chicago, LLC and Affiliated Companies",$14000.00,2
2011,Wallack,Jerry,B,"Kutack Rock, LLP",$0.00,2
2011,Walton,Jewell ,,Olde Prairie Block Owner LLC,$0.00,2
2011,Walton,Jewell ,,International Property Developers (Sadler Management) c%2fo Edmund Kirby,$48000.00,2
2011,Walton,Jewell ,,Willis Corp,$0.00,2
2011,Walton,Jewell ,,Accretive Health,$8000.00,2
2011,Watt,John,,Chicago Parking Meters LLC,$6000.00,2
2011,Watt,John,,Chicago Loop Parking,$2000.00,2
2011,Wendy,Richard,,Stonewater Partners,$5000.00,2
2011,Wendy,Richard,,"Optima, Inc",$2000.00,2
2011,Wendy,Richard,,"JP Morgan Chase Bank, NA",$12000.00,2
2011,Wendy,Richard,,"747 N. Wabash Ave. Apartments Investors, LLC",$0.00,2
2011,Wendy,Richard,,DJ Acquisitions LLC,$2000.00,2
2011,Wendy,Richard,,"Congregation of the Passion, Immaculate Conception Community",$2000.00,2
2011,Wendy,Richard,,"Draper & Kramer, Inc",$5000.00,2
2011,Wendy,Richard,,Prism Development Company,$8000.00,2
2011,Wendy,Richard,,"NM Project Company, LLC",$0.00,2
2011,Widerborg,Sandra,M,"Continental Airl Lines, Inc",$10000.00,2
2011,Widerborg,Sandra,M,United Airlines,$10000.00,2
2011,Willis,Archie,,"Community Capital LLC (d%2fb%2fa ComCap Advisors, a division of Community Capital LLC)",$0.00,2
2011,Winters,David,P,Public Building Commission of Chicago,$0.00,2
2011,Wolf,Thomas,J,Illinois Chamber of Commerce,$1000.00,2
2011,Wolfberg,Kevin,J,"Barr, Richard",$1500.00,2
2011,Wolfberg,Kevin,J,Clark Street Development,$1000.00,2
2011,Wolfberg,Kevin,J,City Winery,$1500.00,2
2011,Wolfberg,Kevin,J,Goldblatts,$2000.00,2
2011,Wolfberg,Kevin,J,Rass Hospitality,$1500.00,2
2011,Wong,Jeffrey,,KPMG LLP,$1000.00,2
2011,Wozniak,Walter,J,"KeyBanc Capital Markets, Inc",$1000.00,2
2011,Yudasz,Mitchell,,"ESi Acquisition, Inc",$0.00,2
2011,Zaio,Constance,A,Supervalu d%2fb%2fa Jewel-Osco and Save-a-Lot,$1000.00,2
2011,Zajicek,David,E,Bridgeview Bank Group,$0.00,2
2011,Ziomek,Scott,A,Northwestern Memorial Hospital,$0.00,2
